"","MouseID","ARC_N","BRAF_N","DYRK1A_N","ITSN1_N","pERK_N","pNUMB_N","S6_N","SOD1_N","Genotype","Treatment","Behavior","class"
"735","3411",0.132962588,0.236200552,0.257819687,0.466881325,0.305197792,0.338546458,0.294068082,1.202851886,"Ts65Dn","Memantine","S/C","t-SC-m"
"736","3418",0.122210251,0.254065396,0.330477356,0.567581745,0.329428222,0.445882147,0.207480376,1.060150376,"Ts65Dn","Memantine","S/C","t-SC-m"
"737","3418",0.124516689,0.288095639,0.324465398,0.536453948,0.319919178,0.407476006,0.231515821,1.014817309,"Ts65Dn","Memantine","S/C","t-SC-m"
"738","3418",0.12193981,0.21056,0.30016,0.51216,0.3088,0.38384,0.371978793,1.02624,"Ts65Dn","Memantine","S/C","t-SC-m"
"739","3418",0.147172046,0.244735228,0.309139235,0.512574116,0.319157636,0.425475363,0.221300957,0.957472909,"Ts65Dn","Memantine","S/C","t-SC-m"
"740","3418",0.119166448,0.248668578,0.304793118,0.515977059,0.308889799,0.411306841,0.235618597,0.934453093,"Ts65Dn","Memantine","S/C","t-SC-m"
"741","3418",0.112853763,0.224810716,0.286352165,0.481459911,0.286934576,0.39565133,0.2775782,0.881382256,"Ts65Dn","Memantine","S/C","t-SC-m"
"742","3418",0.121257832,0.252884851,0.28725755,0.473361159,0.318929536,0.410753744,0.162218612,0.86840167,"Ts65Dn","Memantine","S/C","t-SC-m"
"743","3418",0.122051887,0.274463632,0.356881214,0.498953428,0.335426478,0.433804291,0.211792453,0.919675563,"Ts65Dn","Memantine","S/C","t-SC-m"
"744","3418",0.104864519,0.245380117,0.264327485,0.444678363,0.275087719,0.377777778,0.216023042,0.816140351,"Ts65Dn","Memantine","S/C","t-SC-m"
"745","3418",0.146224221,0.252780038,0.250610252,0.40981828,0.282072145,0.393273664,0.200806327,0.789802007,"Ts65Dn","Memantine","S/C","t-SC-m"
"746","3418",0.134035198,0.24790523,0.27130887,0.442068766,0.274198209,0.422710199,0.222972973,0.831551575,"Ts65Dn","Memantine","S/C","t-SC-m"
"747","3418",0.135264163,0.219739292,0.265762171,0.398244214,0.265762171,0.376163873,0.287078294,0.758446395,"Ts65Dn","Memantine","S/C","t-SC-m"
"748","3418",0.133080569,0.246636771,0.263079223,0.390732436,0.276233184,0.420627803,0.145592417,0.73064275,"Ts65Dn","Memantine","S/C","t-SC-m"
"749","3418",0.128489484,0.243653251,0.251702786,0.376160991,0.273993808,0.415479876,0.194837476,0.768111455,"Ts65Dn","Memantine","S/C","t-SC-m"
"750","3418",0.121974831,0.255762551,0.252289233,0.402904957,0.280075781,0.418692769,0.222265247,0.792232397,"Ts65Dn","Memantine","S/C","t-SC-m"
"751","3501",0.146032505,0.244395117,0.342508324,0.71054384,0.335627081,0.408657048,0.590941683,0.894339623,"Ts65Dn","Memantine","S/C","t-SC-m"
"752","3501",0.150297351,0.243486974,0.34324204,0.70329548,0.320529949,0.427299043,0.579263531,0.907926965,"Ts65Dn","Memantine","S/C","t-SC-m"
"753","3501",0.147867747,0.247699387,0.342134093,0.707274321,0.323400526,0.45508326,0.615366416,0.924737073,"Ts65Dn","Memantine","S/C","t-SC-m"
"754","3501",0.147370831,0.253168044,0.32630854,0.653168044,0.320110193,0.397107438,0.596657254,0.845730028,"Ts65Dn","Memantine","S/C","t-SC-m"
"755","3501",0.151651071,0.255923514,0.332271027,0.660523763,0.319246224,0.422197589,0.572964195,0.858389913,"Ts65Dn","Memantine","S/C","t-SC-m"
"756","3501",0.150611621,0.2556226,0.335847504,0.675671969,0.322270982,0.450905101,0.622171254,0.855458036,"Ts65Dn","Memantine","S/C","t-SC-m"
"757","3501",0.149566851,0.270808306,0.304788056,0.617298782,0.309764888,0.398318174,0.565285461,0.765402437,"Ts65Dn","Memantine","S/C","t-SC-m"
"758","3501",0.151179487,0.264745308,0.30227882,0.623156836,0.305630027,0.40616622,0.533333333,0.751340483,"Ts65Dn","Memantine","S/C","t-SC-m"
"759","3501",0.143062397,0.267785235,0.298825503,0.627516779,0.306879195,0.440771812,0.588977833,0.775671141,"Ts65Dn","Memantine","S/C","t-SC-m"
"760","3501",0.14104535,0.288883909,0.301658449,0.611385029,0.350067234,0.392424922,0.633102741,0.79224563,"Ts65Dn","Memantine","S/C","t-SC-m"
"761","3501",0.150972763,0.291445035,0.326462766,0.619237589,0.324024823,0.391843972,0.646433204,0.785904255,"Ts65Dn","Memantine","S/C","t-SC-m"
"762","3501",0.14066363,0.298317417,0.344929513,0.626193724,0.339472487,0.407003183,0.64281067,0.815597999,"Ts65Dn","Memantine","S/C","t-SC-m"
"763","3501",0.146166278,0.306362922,0.28934276,0.582089552,0.324692328,0.385441215,0.537259831,0.852579209,"Ts65Dn","Memantine","S/C","t-SC-m"
"764","3501",0.151460835,0.312849162,0.351955307,0.60415004,0.342910348,0.395051875,0.536655315,0.864857675,"Ts65Dn","Memantine","S/C","t-SC-m"
"765","3501",0.138828239,0.322989746,0.316243929,0.615488397,0.349163519,0.417970858,0.540574964,0.872638964,"Ts65Dn","Memantine","S/C","t-SC-m"
"766","3502",0.14786435,0.274877537,0.281035689,0.563610917,0.313785864,0.390062981,0.383658296,0.835549335,"Ts65Dn","Memantine","S/C","t-SC-m"
"767","3502",0.148450979,0.284653819,0.293219129,0.578158458,0.322341185,0.410706638,0.377616083,0.873518915,"Ts65Dn","Memantine","S/C","t-SC-m"
"768","3502",0.139974873,0.27824357,0.308938468,0.58675572,0.320164843,0.455876084,0.38223339,0.932641751,"Ts65Dn","Memantine","S/C","t-SC-m"
"769","3502",0.143098312,0.297823394,0.282781809,0.568748894,0.315873297,0.407361529,0.38142999,0.860909574,"Ts65Dn","Memantine","S/C","t-SC-m"
"770","3502",0.147256883,0.327324143,0.30311064,0.569459173,0.326440438,0.396429834,0.367300456,0.825733475,"Ts65Dn","Memantine","S/C","t-SC-m"
"771","3502",0.144872172,0.299787385,0.302090716,0.57902197,0.331856839,0.433026223,0.383974924,0.855953225,"Ts65Dn","Memantine","S/C","t-SC-m"
"772","3502",0.136393187,0.318428184,0.285682023,0.51535682,0.314814815,0.401761518,0.361981537,0.758581752,"Ts65Dn","Memantine","S/C","t-SC-m"
"773","3502",0.144855017,0.307017544,0.252850877,0.529385965,0.322149123,0.373464912,0.354118553,0.756578947,"Ts65Dn","Memantine","S/C","t-SC-m"
"774","3502",0.143076333,0.306764326,0.27897458,0.52800517,0.308272296,0.397673417,0.350594553,0.763679449,"Ts65Dn","Memantine","S/C","t-SC-m"
"775","3502",0.129165947,0.392405063,0.262447257,0.544303797,0.342616034,0.405063291,0.37351062,0.855696203,"Ts65Dn","Memantine","S/C","t-SC-m"
"776","3502",0.116191131,0.327458001,0.270999725,0.512806389,0.34866428,0.424951804,0.370058439,0.799779675,"Ts65Dn","Memantine","S/C","t-SC-m"
"777","3502",0.105854722,0.336803748,0.290473712,0.518740239,0.311556481,0.428422697,0.330984734,0.753513795,"Ts65Dn","Memantine","S/C","t-SC-m"
"778","3502",0.138211382,0.398413897,0.22092145,0.468277946,0.374622356,0.388595166,0.351946941,0.889728097,"Ts65Dn","Memantine","S/C","t-SC-m"
"779","3502",0.128917677,0.407231556,0.257121987,0.458728999,0.309715121,0.437910884,0.330965316,0.822498174,"Ts65Dn","Memantine","S/C","t-SC-m"
"780","3502",0.113842975,0.403202329,0.261644833,0.463973799,0.306768559,0.454876274,0.342355372,0.857714702,"Ts65Dn","Memantine","S/C","t-SC-m"
"781","3530",0.135943115,0.231198133,0.333635892,0.602178423,0.337525934,0.338174274,0.363865739,0.547977178,"Ts65Dn","Memantine","S/C","t-SC-m"
"782","3530",0.139052795,0.240118832,0.382975975,0.588607595,0.331051408,0.332730561,0.377018634,0.540170499,"Ts65Dn","Memantine","S/C","t-SC-m"
"783","3530",0.145679969,0.242133886,0.940955587,0.608701282,0.329923605,0.346626958,0.372103836,0.539945617,"Ts65Dn","Memantine","S/C","t-SC-m"
"784","3530",0.142373556,0.256882255,0.343283582,0.576451078,0.347263682,0.339137645,0.342194345,0.56384743,"Ts65Dn","Memantine","S/C","t-SC-m"
"785","3530",0.141797032,0.253225806,0.326129032,0.556451613,0.324677419,0.330322581,0.329823506,0.559193548,"Ts65Dn","Memantine","S/C","t-SC-m"
"786","3530",0.148151899,0.239943209,0.338065941,0.562233791,0.33538413,0.342009781,0.334886076,0.552610822,"Ts65Dn","Memantine","S/C","t-SC-m"
"787","3530",0.138697988,0.292827869,0.283811475,0.542622951,0.30942623,0.33852459,0.316006498,0.541188525,"Ts65Dn","Memantine","S/C","t-SC-m"
"788","3530",0.143559871,0.267515924,0.274880573,0.522492038,0.320660828,0.321058917,0.325566343,0.520501592,"Ts65Dn","Memantine","S/C","t-SC-m"
"789","3530",0.146497631,0.261927572,0.284920483,0.514083158,0.290093888,0.330523089,0.316045588,0.51465798,"Ts65Dn","Memantine","S/C","t-SC-m"
"790","3530",0.138226402,0.278173337,0.299533513,0.542106555,0.322366806,0.33095998,0.306852536,0.548735576,"Ts65Dn","Memantine","S/C","t-SC-m"
"791","3530",0.131992564,0.315932036,0.2964787,0.541738488,0.329967988,0.325535582,0.296095995,0.546909628,"Ts65Dn","Memantine","S/C","t-SC-m"
"792","3530",0.132216015,0.28962963,0.293580247,0.533580247,0.339012346,0.329135802,0.300998815,0.543703704,"Ts65Dn","Memantine","S/C","t-SC-m"
"793","3530",0.140501178,0.326979472,0.278592375,0.52228739,0.324926686,0.344281525,0.301135147,0.578005865,"Ts65Dn","Memantine","S/C","t-SC-m"
"794","3530",0.140481774,0.311607143,0.276785714,0.502678571,0.371130952,0.333928571,0.292261778,0.581547619,"Ts65Dn","Memantine","S/C","t-SC-m"
"795","3530",0.137112299,0.305598042,0.341388804,0.550321199,0.340471092,0.332517589,0.298181818,0.606607525,"Ts65Dn","Memantine","S/C","t-SC-m"
"796","3534",0.140310078,0.35317735,0.424200471,0.682403433,0.492316212,0.333933269,0.354263566,0.627301675,"Ts65Dn","Memantine","S/C","t-SC-m"
"797","3534",0.140255715,0.353023321,0.436950147,0.675743611,0.501885212,0.337103756,0.350716776,0.631755341,"Ts65Dn","Memantine","S/C","t-SC-m"
"798","3534",0.137365142,0.362267867,0.424732696,0.704698931,0.502110298,0.351012943,0.339917946,0.644485087,"Ts65Dn","Memantine","S/C","t-SC-m"
"799","3534",0.136194395,0.326657912,0.372619829,0.621634931,0.459783322,0.312048588,0.340485989,0.558437295,"Ts65Dn","Memantine","S/C","t-SC-m"
"800","3534",0.136202482,0.359930616,0.40312229,0.66764961,0.48065915,0.328360798,0.331298011,0.595490026,"Ts65Dn","Memantine","S/C","t-SC-m"
"801","3534",0.135581689,0.368680641,0.399506782,0.662321649,0.482296988,0.340144442,0.317717951,0.598203276,"Ts65Dn","Memantine","S/C","t-SC-m"
"802","3534",0.136172521,0.326248452,0.339455221,0.553446141,0.400742881,0.300453983,0.331072833,0.538382171,"Ts65Dn","Memantine","S/C","t-SC-m"
"803","3534",0.134501311,0.356084997,0.378192745,0.59927023,0.418544752,0.310796308,0.31204304,0.568791586,"Ts65Dn","Memantine","S/C","t-SC-m"
"804","3534",0.128778636,0.384535223,0.336807003,0.58336807,0.422259275,0.305335556,0.301342009,0.543976657,"Ts65Dn","Memantine","S/C","t-SC-m"
"805","3534",0.13817586,0.358504767,0.330657301,0.556447566,0.403161064,0.319618665,0.328964136,0.529101856,"Ts65Dn","Memantine","S/C","t-SC-m"
"806","3534",0.138847584,0.359069537,0.33877753,0.540955209,0.426379609,0.309824301,0.321747212,0.531551596,"Ts65Dn","Memantine","S/C","t-SC-m"
"807","3534",0.135391924,0.364417488,0.349507202,0.561789234,0.42026788,0.320950215,0.305134296,0.531715946,"Ts65Dn","Memantine","S/C","t-SC-m"
"808","3534",0.144888889,0.382571075,0.340852905,0.52039555,0.388751545,0.321075402,0.336888889,0.593016069,"Ts65Dn","Memantine","S/C","t-SC-m"
"809","3534",0.145519077,0.380128205,0.340064103,0.538782051,0.431730769,0.330128205,0.335847382,0.675641026,"Ts65Dn","Memantine","S/C","t-SC-m"
"810","3534",0.143904064,0.364945978,0.327130852,0.517406963,0.385654262,0.325030012,0.320675105,0.591236495,"Ts65Dn","Memantine","S/C","t-SC-m"
"811","3605",0.143795342,0.296420432,0.387451401,0.634535461,0.384770076,0.324038075,0.35364643,0.665638826,"Ts65Dn","Memantine","S/C","t-SC-m"
"812","3605",0.146571385,0.300510979,0.40726419,0.670211297,0.407540395,0.349123049,0.349171355,0.698246099,"Ts65Dn","Memantine","S/C","t-SC-m"
"813","3605",0.144419626,0.305676263,0.463199348,0.656572515,0.388375883,0.347501358,0.352846029,0.689299294,"Ts65Dn","Memantine","S/C","t-SC-m"
"814","3605",0.145855094,0.302459016,0.37557377,0.618852459,0.398196721,0.320491803,0.326749596,0.629180328,"Ts65Dn","Memantine","S/C","t-SC-m"
"815","3605",0.151483254,0.307890223,0.389022298,0.639279588,0.410291595,0.339794168,0.327942584,0.680617496,"Ts65Dn","Memantine","S/C","t-SC-m"
"816","3605",0.148051446,0.316123499,0.408919383,0.639279588,0.407375643,0.34271012,0.324726816,0.681989708,"Ts65Dn","Memantine","S/C","t-SC-m"
"817","3605",0.147241462,0.316646562,0.370727784,0.570365903,0.388218737,0.330317652,0.314067351,0.61499799,"Ts65Dn","Memantine","S/C","t-SC-m"
"818","3605",0.149085293,0.36582831,0.378715444,0.611099564,0.40178757,0.33818333,0.311831789,0.633963833,"Ts65Dn","Memantine","S/C","t-SC-m"
"819","3605",0.149652397,0.340686785,0.379188345,0.608740895,0.399167534,0.348387097,0.312477131,0.643288241,"Ts65Dn","Memantine","S/C","t-SC-m"
"820","3605",0.156878265,0.336670839,0.363454318,0.563204005,0.404505632,0.343929912,0.315497863,0.627284105,"Ts65Dn","Memantine","S/C","t-SC-m"
"821","3605",0.158747815,0.392681028,0.381261355,0.596937451,0.424604205,0.383856735,0.308437947,0.657669349,"Ts65Dn","Memantine","S/C","t-SC-m"
"822","3605",0.154118975,0.359550562,0.375228639,0.598902535,0.412856023,0.36320878,0.314686442,0.647243271,"Ts65Dn","Memantine","S/C","t-SC-m"
"823","3605",0.141585761,0.347826087,0.358473824,0.577343981,0.40461402,0.350488021,0.295105178,0.639160012,"Ts65Dn","Memantine","S/C","t-SC-m"
"824","3605",0.157365613,0.348576359,0.344549899,0.53781996,0.39459304,0.335921772,0.304062372,0.604544147,"Ts65Dn","Memantine","S/C","t-SC-m"
"825","3605",0.153702938,0.388216561,0.408917197,0.580573248,0.415605096,0.385350318,0.291890774,0.656369427,"Ts65Dn","Memantine","S/C","t-SC-m"
"826","3606",0.144095941,0.374428702,0.486174589,0.781878428,0.543761426,0.324611517,0.386408364,0.640310786,"Ts65Dn","Memantine","S/C","t-SC-m"
"827","3606",0.145385359,0.356220333,0.476542665,0.75836185,0.520035324,0.320344409,0.37158734,0.622474887,"Ts65Dn","Memantine","S/C","t-SC-m"
"828","3606",0.147457318,0.370052994,0.489683166,0.786221671,0.532303529,0.334874281,0.393219515,0.634457098,"Ts65Dn","Memantine","S/C","t-SC-m"
"829","3606",0.129106244,0.327100156,0.424989375,0.679699674,0.468196628,0.315625443,0.343518793,0.661283468,"Ts65Dn","Memantine","S/C","t-SC-m"
"830","3606",0.134005553,0.314841979,0.403120416,0.649019869,0.444459261,0.303240432,0.353061523,0.637551674,"Ts65Dn","Memantine","S/C","t-SC-m"
"831","3606",0.134924715,0.326203209,0.414507062,0.675030852,0.452077334,0.318798848,0.331325744,0.65281777,"Ts65Dn","Memantine","S/C","t-SC-m"
"832","3606",0.128839757,0.316751269,0.413705584,0.64179357,0.449576988,0.308121827,0.305419683,0.622165821,"Ts65Dn","Memantine","S/C","t-SC-m"
"833","3606",0.13238658,0.307894305,0.396520597,0.625471853,0.428032168,0.30937141,0.302611514,0.606433612,"Ts65Dn","Memantine","S/C","t-SC-m"
"834","3606",0.13043064,0.311235401,0.399572298,0.632998848,0.431978944,0.3110709,0.295064787,0.606843231,"Ts65Dn","Memantine","S/C","t-SC-m"
"835","3606",0.133146546,0.34949867,0.369756497,0.57253939,0.409453653,0.307141396,0.310269217,0.561694291,"Ts65Dn","Memantine","S/C","t-SC-m"
"836","3606",0.136314461,0.330905307,0.390426639,0.584183143,0.450156087,0.322996878,0.305084746,0.576690947,"Ts65Dn","Memantine","S/C","t-SC-m"
"837","3606",0.141465175,0.336926148,0.361477046,0.567864271,0.414770459,0.313972056,0.309154337,0.560279441,"Ts65Dn","Memantine","S/C","t-SC-m"
"838","3606",0.128220491,0.295255643,0.344771994,0.541225242,0.380239521,0.318286504,0.284301977,0.540304007,"Ts65Dn","Memantine","S/C","t-SC-m"
"839","3606",0.135583272,0.316160389,0.362089915,0.582989064,0.409720535,0.375212637,0.268378577,0.576427704,"Ts65Dn","Memantine","S/C","t-SC-m"
"840","3606",0.134584838,0.304589708,0.353036625,0.536624942,0.420723227,0.315948076,0.267148014,0.531293463,"Ts65Dn","Memantine","S/C","t-SC-m"
"841","18899",0.122125895,0.434148794,0.506199732,0.696045576,0.776977212,0.445542895,0.65812288,0.340650134,"Ts65Dn","Saline","C/S","t-CS-s"
"842","18899",0.12084507,0.440082645,0.523760331,0.746212121,0.829201102,0.468319559,0.64084507,0.376893939,"Ts65Dn","Saline","C/S","t-CS-s"
"843","18899",0.124679839,0.463112005,0.51861167,0.73323273,0.792421194,0.490442656,0.572996707,0.355633803,"Ts65Dn","Saline","C/S","t-CS-s"
"844","18899",0.124812406,0.401369863,0.436986301,0.626614481,0.626223092,0.41409002,0.633441721,0.310567515,"Ts65Dn","Saline","C/S","t-CS-s"
"845","18899",0.117407407,0.436540854,0.505599336,0.719825798,0.664039818,0.453961012,0.61691358,0.347366238,"Ts65Dn","Saline","C/S","t-CS-s"
"846","18899",0.123137442,0.428600121,0.474593292,0.702149026,0.677043583,0.487246435,0.550601979,0.355091384,"Ts65Dn","Saline","C/S","t-CS-s"
"847","18899",0.122996301,0.461410591,0.395155545,0.561861791,0.554500119,0.376870102,0.615135635,0.319639041,"Ts65Dn","Saline","C/S","t-CS-s"
"848","18899",0.129740221,0.428118908,0.404483431,0.591861598,0.596491228,0.413011696,0.58241266,0.346978558,"Ts65Dn","Saline","C/S","t-CS-s"
"849","18899",0.121625675,0.429428709,0.40806529,0.607777244,0.581613058,0.44431109,0.533893221,0.351896303,"Ts65Dn","Saline","C/S","t-CS-s"
"850","18899",0.114897154,0.391318124,0.367553866,0.519011407,0.494930292,0.414765526,0.624766258,0.311153359,"Ts65Dn","Saline","C/S","t-CS-s"
"851","18899",0.115674769,0.367479675,0.368455285,0.550894309,0.49203252,0.40097561,0.632648785,0.353821138,"Ts65Dn","Saline","C/S","t-CS-s"
"852","18899",0.097712681,0.397998709,0.376694642,0.534215623,0.510006456,0.414460943,0.611757624,0.359909619,"Ts65Dn","Saline","C/S","t-CS-s"
"853","18899",0.146612466,0.403790087,0.381559767,0.547740525,0.513483965,0.414723032,0.652845528,0.3946793,"Ts65Dn","Saline","C/S","t-CS-s"
"854","18899",0.109867222,0.441954445,0.391991183,0.555106539,0.549595885,0.423952976,0.642020307,0.372887583,"Ts65Dn","Saline","C/S","t-CS-s"
"855","18899",0.112529928,0.430053667,0.366010733,0.574955277,0.533452594,0.420751342,0.665336526,0.384257603,"Ts65Dn","Saline","C/S","t-CS-s"
"856","3476",0.123948674,0.382651336,0.526969902,0.868870477,0.762935408,0.394234021,0.714254906,0.353567805,"Ts65Dn","Saline","C/S","t-CS-s"
"857","3476",0.119278097,0.411151018,0.55318967,0.857961348,0.744313323,0.393791688,0.724528302,0.346245938,"Ts65Dn","Saline","C/S","t-CS-s"
"858","3476",0.115431349,0.417545414,0.544262295,0.902791316,0.794240142,0.419583518,0.719847853,0.364023039,"Ts65Dn","Saline","C/S","t-CS-s"
"859","3476",0.118791101,0.367132463,0.425799746,0.704007391,0.585633445,0.352234669,0.625437246,0.299688186,"Ts65Dn","Saline","C/S","t-CS-s"
"860","3476",0.115989653,0.349571546,0.442892358,0.732010799,0.593849043,0.352271393,0.64993358,0.316469069,"Ts65Dn","Saline","C/S","t-CS-s"
"861","3476",0.116419359,0.380975258,0.457482585,0.728561134,0.631395628,0.378453039,0.646373596,0.314676916,"Ts65Dn","Saline","C/S","t-CS-s"
"862","3476",0.111657735,0.385834236,0.438651138,0.710455038,0.616061755,0.350216685,0.548537292,0.308911159,"Ts65Dn","Saline","C/S","t-CS-s"
"863","3476",0.110793486,0.350737016,0.426918308,0.700785232,0.604215457,0.357900537,0.539241164,0.335032374,"Ts65Dn","Saline","C/S","t-CS-s"
"864","3476",0.111734783,0.339710376,0.617111731,0.68779062,0.60236482,0.354722997,0.595684968,0.329613392,"Ts65Dn","Saline","C/S","t-CS-s"
"865","3476",0.116352201,0.375805297,0.385826772,0.593951324,0.495705082,0.364173228,0.61996273,0.313707946,"Ts65Dn","Saline","C/S","t-CS-s"
"866","3476",0.111339265,0.337762614,0.362542647,0.615191237,0.501705872,0.356796552,0.621263974,0.301131262,"Ts65Dn","Saline","C/S","t-CS-s"
"867","3476",0.110401971,0.320032573,0.324104235,0.552117264,0.460749186,0.329315961,0.586160564,0.277687296,"Ts65Dn","Saline","C/S","t-CS-s"
"868","3476",0.112870672,0.372197309,0.442971339,0.564827452,0.538701501,0.341782024,0.584847073,0.297718854,"Ts65Dn","Saline","C/S","t-CS-s"
"869","3476",0.106352192,0.353333333,0.427474747,0.609090909,0.581818182,0.344444444,0.529156417,0.31030303,"Ts65Dn","Saline","C/S","t-CS-s"
"870","3476",0.104514443,0.369775506,0.392589889,0.521628034,0.528928637,0.319218836,0.543184787,0.296221938,"Ts65Dn","Saline","C/S","t-CS-s"
"871","3483",0.130924887,0.393785669,0.523507564,0.860404022,0.58537911,0.359181085,0.8226108,0.323308271,"Ts65Dn","Saline","C/S","t-CS-s"
"872","3483",0.128328241,0.370974896,0.522842189,0.852922913,0.585026169,0.345959372,0.787701877,0.320943848,"Ts65Dn","Saline","C/S","t-CS-s"
"873","3483",0.130055424,0.411081794,0.528320141,0.836851363,0.592348285,0.343271768,0.80738627,0.319437115,"Ts65Dn","Saline","C/S","t-CS-s"
"874","3483",0.109480166,0.333069352,0.444394162,0.710940152,0.473696119,0.316891051,0.719246742,0.28272429,"Ts65Dn","Saline","C/S","t-CS-s"
"875","3483",0.11276112,0.328184003,0.435862227,0.71873212,0.495594462,0.31834306,0.711880063,0.291223252,"Ts65Dn","Saline","C/S","t-CS-s"
"876","3483",0.110646016,0.37244186,0.447674419,0.709883721,0.503837209,0.323139535,0.69547928,0.296744186,"Ts65Dn","Saline","C/S","t-CS-s"
"877","3483",0.102348993,0.326747312,0.435215054,0.680107527,0.479435484,0.314784946,0.655598728,0.287365591,"Ts65Dn","Saline","C/S","t-CS-s"
"878","3483",0.104710679,0.347808818,0.416655634,0.655633523,0.480868529,0.305309149,0.635985079,0.283198729,"Ts65Dn","Saline","C/S","t-CS-s"
"879","3483",0.104903678,0.324538969,0.432090456,0.685960425,0.487952618,0.305559295,0.626269702,0.282406784,"Ts65Dn","Saline","C/S","t-CS-s"
"880","3483",0.08992416,0.32781339,0.423789174,0.591702279,0.425035613,0.311787749,0.478006501,0.293803419,"Ts65Dn","Saline","C/S","t-CS-s"
"881","3483",0.091566005,0.302457133,0.387130988,0.569383065,0.424783454,0.305639031,0.46624245,0.278769666,"Ts65Dn","Saline","C/S","t-CS-s"
"882","3483",0.101444517,0.298184961,0.375280899,0.584961106,0.411754538,0.301815039,0.489056686,0.277787381,"Ts65Dn","Saline","C/S","t-CS-s"
"883","3483",0.089098532,0.332800958,0.439808345,0.604711519,0.47215013,0.304851268,0.476639712,0.278498702,"Ts65Dn","Saline","C/S","t-CS-s"
"884","3483",0.095202843,0.309853659,0.425365854,0.587121951,0.465170732,0.299902439,0.436778206,0.269268293,"Ts65Dn","Saline","C/S","t-CS-s"
"885","3483",0.097190927,0.293335939,0.38538206,0.590775845,0.455735783,0.297049052,0.42571729,0.277506351,"Ts65Dn","Saline","C/S","t-CS-s"
"886","3498",0.117803099,0.749467364,0.787914003,1.119407321,1.340983924,0.356672477,0.662145053,0.282393957,"Ts65Dn","Saline","C/S","t-CS-s"
"887","3498",0.121486854,0.806682578,0.842680986,1.051809865,1.381762132,0.364359586,0.667029314,0.311356404,"Ts65Dn","Saline","C/S","t-CS-s"
"888","3498",0.116508314,0.7776424,0.880698548,1.065387349,1.437100213,0.374454259,0.64192399,0.319423292,"Ts65Dn","Saline","C/S","t-CS-s"
"889","3498",0.122092562,0.746681149,0.878349022,1.036809076,1.226647357,0.334419503,0.618798127,0.270576877,"Ts65Dn","Saline","C/S","t-CS-s"
"890","3498",0.114564193,0.823994726,0.842452208,1.145550428,1.347132498,0.361239288,0.620196533,0.304812129,"Ts65Dn","Saline","C/S","t-CS-s"
"891","3498",0.113059818,0.822283248,0.941414934,1.165424349,1.328887145,0.369687459,0.609379894,0.300510004,"Ts65Dn","Saline","C/S","t-CS-s"
"892","3498",0.122836819,0.688083736,0.824637681,1.004991948,1.14041868,0.345088567,0.623951587,0.29468599,"Ts65Dn","Saline","C/S","t-CS-s"
"893","3498",0.111442574,0.762647205,0.838115774,1.034168187,1.158235197,0.345828496,0.615597699,0.283131531,"Ts65Dn","Saline","C/S","t-CS-s"
"894","3498",0.107805907,0.784537815,0.818823529,0.994285714,1.184705882,0.343193277,0.60464135,0.308907563,"Ts65Dn","Saline","C/S","t-CS-s"
"895","3498",0.108204356,0.685210052,0.743142145,0.839056206,1.009783234,0.312871667,0.613477606,0.27373873,"Ts65Dn","Saline","C/S","t-CS-s"
"896","3498",0.103658537,0.731950376,0.754728493,0.875533862,1.068741102,0.327435428,0.600271003,0.286963596,"Ts65Dn","Saline","C/S","t-CS-s"
"897","3498",0.102120236,0.765042373,0.718855932,0.93559322,1.135381356,0.33940678,0.584541063,0.325847458,"Ts65Dn","Saline","C/S","t-CS-s"
"898","3498",0.111212232,0.675512935,0.674397859,0.801070473,0.981489741,0.301516503,0.602475428,0.29794826,"Ts65Dn","Saline","C/S","t-CS-s"
"899","3498",0.113070351,0.692507069,0.759660697,0.912582469,1.035815269,0.317389255,0.610979822,0.29736098,"Ts65Dn","Saline","C/S","t-CS-s"
"900","3498",0.104418395,0.664585192,0.713425513,0.805307761,1.006021409,0.329170384,0.595130748,0.285905442,"Ts65Dn","Saline","C/S","t-CS-s"
"901","50810B",0.118183334,0.519313305,0.690987124,0.969957082,1.008683501,0.41261603,0.63922397,0.305220082,"Ts65Dn","Saline","C/S","t-CS-s"
"902","50810B",0.125746552,0.505643792,0.704525022,0.962141644,1.014284287,0.418839277,0.624552069,0.307861353,"Ts65Dn","Saline","C/S","t-CS-s"
"903","50810B",0.129491342,0.482525034,0.665815826,0.923817004,0.981739643,0.424602395,0.637391775,0.306008247,"Ts65Dn","Saline","C/S","t-CS-s"
"904","50810B",0.113704614,0.430291262,0.596245955,0.821877023,0.839093851,0.39171521,0.594594595,0.290744337,"Ts65Dn","Saline","C/S","t-CS-s"
"905","50810B",0.116497733,0.41522097,0.58123338,0.805369128,0.804482715,0.392047613,0.587956788,0.286817779,"Ts65Dn","Saline","C/S","t-CS-s"
"906","50810B",0.11241984,0.41991018,0.576347305,0.800773453,0.796656687,0.405813373,0.581206648,0.287300399,"Ts65Dn","Saline","C/S","t-CS-s"
"907","50810B",0.103759264,0.410088438,0.554536521,0.746642647,0.76744186,0.376514903,0.561925172,0.282672781,"Ts65Dn","Saline","C/S","t-CS-s"
"908","50810B",0.113998767,0.439345315,0.554878049,0.748555841,0.748555841,0.371790757,0.549907497,0.28690629,"Ts65Dn","Saline","C/S","t-CS-s"
